 minimum eigenvalues =   1.358243135721741E-005   2.11065408151136     
   3.06178652542353     
 maximum eigenvalues =    2479.41058422081        633.932803650868     
   208.683575636238     
 num eigs kept =           64
 iter   370 lrate =  1.0000000000 LL =  -2.5772251543 nd =  0.0003527479, D =   0.13096E+00  0.13096E+00  (  0.77 s,   0.3 h)
 iter   371 lrate =  1.0000000000 LL =  -2.5772187934 nd =  0.0003538669, D =   0.13102E+00  0.13102E+00  (  1.70 s,   0.8 h)
 iter   372 lrate =  1.0000000000 LL =  -2.5772124091 nd =  0.0003568284, D =   0.13108E+00  0.13108E+00  (  0.78 s,   0.4 h)
 iter   373 lrate =  1.0000000000 LL =  -2.5772059876 nd =  0.0003590222, D =   0.13114E+00  0.13114E+00  (  0.78 s,   0.4 h)
 iter   374 lrate =  1.0000000000 LL =  -2.5771994988 nd =  0.0003636863, D =   0.13120E+00  0.13120E+00  (  0.83 s,   0.4 h)
 iter   375 lrate =  1.0000000000 LL =  -2.5771929153 nd =  0.0003648659, D =   0.13126E+00  0.13126E+00  (  0.88 s,   0.4 h)
 iter   376 lrate =  1.0000000000 LL =  -2.5771862836 nd =  0.0003688303, D =   0.13132E+00  0.13132E+00  (  0.86 s,   0.4 h)
 iter   377 lrate =  1.0000000000 LL =  -2.5771795750 nd =  0.0003717077, D =   0.13138E+00  0.13138E+00  (  0.80 s,   0.4 h)
 iter   378 lrate =  1.0000000000 LL =  -2.5771728042 nd =  0.0003747408, D =   0.13144E+00  0.13144E+00  (  0.78 s,   0.4 h)
 iter   379 lrate =  1.0000000000 LL =  -2.5771659553 nd =  0.0003795082, D =   0.13150E+00  0.13150E+00  (  0.79 s,   0.4 h)
 iter   380 lrate =  1.0000000000 LL =  -2.5771589897 nd =  0.0003861183, D =   0.13157E+00  0.13157E+00  (  0.79 s,   0.4 h)
 iter   381 lrate =  1.0000000000 LL =  -2.5771518789 nd =  0.0003919488, D =   0.13164E+00  0.13164E+00  (  1.31 s,   0.6 h)
 iter   382 lrate =  1.0000000000 LL =  -2.5771446084 nd =  0.0003991612, D =   0.13171E+00  0.13171E+00  (  0.76 s,   0.3 h)
 iter   383 lrate =  1.0000000000 LL =  -2.5771372058 nd =  0.0004034336, D =   0.13178E+00  0.13178E+00  (  0.80 s,   0.4 h)
 iter   384 lrate =  1.0000000000 LL =  -2.5771297035 nd =  0.0004078708, D =   0.13186E+00  0.13186E+00  (  0.78 s,   0.4 h)
 iter   385 lrate =  1.0000000000 LL =  -2.5771220528 nd =  0.0004130721, D =   0.13195E+00  0.13195E+00  (  0.78 s,   0.3 h)
 iter   386 lrate =  1.0000000000 LL =  -2.5771143006 nd =  0.0004154632, D =   0.13203E+00  0.13203E+00  (  0.77 s,   0.3 h)
 iter   387 lrate =  1.0000000000 LL =  -2.5771064676 nd =  0.0004190377, D =   0.13212E+00  0.13212E+00  (  0.77 s,   0.3 h)
 iter   388 lrate =  1.0000000000 LL =  -2.5770985483 nd =  0.0004204064, D =   0.13221E+00  0.13221E+00  (  0.77 s,   0.3 h)
 iter   389 lrate =  1.0000000000 LL =  -2.5770906090 nd =  0.0004197806, D =   0.13230E+00  0.13230E+00  (  0.77 s,   0.3 h)
 iter   390 lrate =  1.0000000000 LL =  -2.5770827073 nd =  0.0004189393, D =   0.13240E+00  0.13240E+00  (  0.78 s,   0.3 h)
 iter   391 lrate =  1.0000000000 LL =  -2.5770748303 nd =  0.0004167390, D =   0.13248E+00  0.13248E+00  (  1.32 s,   0.6 h)
 iter   392 lrate =  1.0000000000 LL =  -2.5770669905 nd =  0.0004158169, D =   0.13257E+00  0.13257E+00  (  0.80 s,   0.4 h)
 iter   393 lrate =  1.0000000000 LL =  -2.5770591607 nd =  0.0004149654, D =   0.13266E+00  0.13266E+00  (  0.79 s,   0.4 h)
 iter   394 lrate =  1.0000000000 LL =  -2.5770513776 nd =  0.0004121645, D =   0.13275E+00  0.13275E+00  (  0.79 s,   0.4 h)
 iter   395 lrate =  1.0000000000 LL =  -2.5770436616 nd =  0.0004116222, D =   0.13283E+00  0.13283E+00  (  0.79 s,   0.4 h)
 iter   396 lrate =  1.0000000000 LL =  -2.5770359562 nd =  0.0004092746, D =   0.13291E+00  0.13291E+00  (  0.88 s,   0.4 h)
 iter   397 lrate =  1.0000000000 LL =  -2.5770283357 nd =  0.0004063477, D =   0.13298E+00  0.13298E+00  (  0.82 s,   0.4 h)
 iter   398 lrate =  1.0000000000 LL =  -2.5770207598 nd =  0.0004051588, D =   0.13304E+00  0.13304E+00  (  0.77 s,   0.3 h)
 iter   399 lrate =  1.0000000000 LL =  -2.5770132447 nd =  0.0004009151, D =   0.13311E+00  0.13311E+00  (  0.85 s,   0.4 h)
 iter   400 lrate =  1.0000000000 LL =  -2.5770058519 nd =  0.0003961920, D =   0.13317E+00  0.13317E+00  (  0.83 s,   0.4 h)
 iter   401 lrate =  1.0000000000 LL =  -2.5770036505 nd =  0.0003999211, D =   0.13317E+00  0.13317E+00  (  1.33 s,   0.6 h)
 iter   402 lrate =  1.0000000000 LL =  -2.5770016742 nd =  0.0004048917, D =   0.13317E+00  0.13317E+00  (  0.84 s,   0.4 h)
 iter   403 lrate =  1.0000000000 LL =  -2.5769997792 nd =  0.0004089551, D =   0.13317E+00  0.13317E+00  (  0.82 s,   0.4 h)
 iter   404 lrate =  1.0000000000 LL =  -2.5769979045 nd =  0.0004127544, D =   0.13317E+00  0.13317E+00  (  0.77 s,   0.3 h)
 iter   405 lrate =  1.0000000000 LL =  -2.5769960520 nd =  0.0004162337, D =   0.13317E+00  0.13317E+00  (  0.78 s,   0.3 h)
 iter   406 lrate =  1.0000000000 LL =  -2.5769942405 nd =  0.0004193825, D =   0.13317E+00  0.13317E+00  (  0.78 s,   0.3 h)
 iter   407 lrate =  1.0000000000 LL =  -2.5769866175 nd =  0.0004090112, D =   0.13333E+00  0.13333E+00  (  0.80 s,   0.4 h)
 iter   408 lrate =  1.0000000000 LL =  -2.5769791666 nd =  0.0003981896, D =   0.13341E+00  0.13341E+00  (  0.77 s,   0.3 h)
 iter   409 lrate =  1.0000000000 LL =  -2.5769720877 nd =  0.0003893519, D =   0.13350E+00  0.13350E+00  (  0.88 s,   0.4 h)
 iter   410 lrate =  1.0000000000 LL =  -2.5769652760 nd =  0.0003829973, D =   0.13357E+00  0.13357E+00  (  1.05 s,   0.5 h)
 iter   411 lrate =  1.0000000000 LL =  -2.5769586228 nd =  0.0003744183, D =   0.13365E+00  0.13365E+00  (  1.33 s,   0.6 h)
 iter   412 lrate =  1.0000000000 LL =  -2.5769521503 nd =  0.0003679100, D =   0.13370E+00  0.13370E+00  (  0.80 s,   0.4 h)
 iter   413 lrate =  1.0000000000 LL =  -2.5769458478 nd =  0.0003607502, D =   0.13375E+00  0.13375E+00  (  0.78 s,   0.3 h)
 iter   414 lrate =  1.0000000000 LL =  -2.5769396949 nd =  0.0003539289, D =   0.13379E+00  0.13379E+00  (  0.78 s,   0.3 h)
 iter   415 lrate =  1.0000000000 LL =  -2.5769336941 nd =  0.0003482933, D =   0.13384E+00  0.13384E+00  (  1.10 s,   0.5 h)
 iter   416 lrate =  1.0000000000 LL =  -2.5769278301 nd =  0.0003441890, D =   0.13389E+00  0.13389E+00  (  0.97 s,   0.4 h)
 iter   417 lrate =  1.0000000000 LL =  -2.5769220396 nd =  0.0003387154, D =   0.13394E+00  0.13394E+00  (  0.79 s,   0.3 h)
 iter   418 lrate =  1.0000000000 LL =  -2.5769163772 nd =  0.0003322172, D =   0.13398E+00  0.13398E+00  (  1.00 s,   0.4 h)
 iter   419 lrate =  1.0000000000 LL =  -2.5769108631 nd =  0.0003247723, D =   0.13402E+00  0.13402E+00  (  0.93 s,   0.4 h)
 iter   420 lrate =  1.0000000000 LL =  -2.5769054795 nd =  0.0003210435, D =   0.13407E+00  0.13407E+00  (  0.77 s,   0.3 h)
 iter   421 lrate =  1.0000000000 LL =  -2.5769002047 nd =  0.0003144411, D =   0.13410E+00  0.13410E+00  (  1.28 s,   0.6 h)
 iter   422 lrate =  1.0000000000 LL =  -2.5768950541 nd =  0.0003103286, D =   0.13414E+00  0.13414E+00  (  0.78 s,   0.3 h)
 iter   423 lrate =  1.0000000000 LL =  -2.5768899765 nd =  0.0003065825, D =   0.13418E+00  0.13418E+00  (  0.83 s,   0.4 h)
 iter   424 lrate =  1.0000000000 LL =  -2.5768849654 nd =  0.0003034740, D =   0.13422E+00  0.13422E+00  (  0.75 s,   0.3 h)
 iter   425 lrate =  1.0000000000 LL =  -2.5768800280 nd =  0.0003012949, D =   0.13426E+00  0.13426E+00  (  0.75 s,   0.3 h)
 iter   426 lrate =  1.0000000000 LL =  -2.5768751194 nd =  0.0002975855, D =   0.13429E+00  0.13429E+00  (  0.78 s,   0.3 h)
 iter   427 lrate =  1.0000000000 LL =  -2.5768702711 nd =  0.0002960260, D =   0.13431E+00  0.13431E+00  (  0.76 s,   0.3 h)
 iter   428 lrate =  1.0000000000 LL =  -2.5768654646 nd =  0.0002927732, D =   0.13434E+00  0.13434E+00  (  0.92 s,   0.4 h)
 iter   429 lrate =  1.0000000000 LL =  -2.5768607311 nd =  0.0002874983, D =   0.13437E+00  0.13437E+00  (  0.92 s,   0.4 h)
 iter   430 lrate =  1.0000000000 LL =  -2.5768560738 nd =  0.0002856051, D =   0.13440E+00  0.13440E+00  (  0.94 s,   0.4 h)
 iter   431 lrate =  1.0000000000 LL =  -2.5768514212 nd =  0.0002866560, D =   0.13443E+00  0.13443E+00  (  1.33 s,   0.6 h)
 iter   432 lrate =  1.0000000000 LL =  -2.5768467769 nd =  0.0002869215, D =   0.13445E+00  0.13445E+00  (  0.79 s,   0.3 h)
 iter   433 lrate =  1.0000000000 LL =  -2.5768421115 nd =  0.0002883501, D =   0.13449E+00  0.13449E+00  (  0.77 s,   0.3 h)
 iter   434 lrate =  1.0000000000 LL =  -2.5768374200 nd =  0.0002889076, D =   0.13452E+00  0.13452E+00  (  0.79 s,   0.3 h)
 iter   435 lrate =  1.0000000000 LL =  -2.5768327067 nd =  0.0002903045, D =   0.13456E+00  0.13456E+00  (  0.78 s,   0.3 h)
 iter   436 lrate =  1.0000000000 LL =  -2.5768280103 nd =  0.0002899302, D =   0.13459E+00  0.13459E+00  (  0.78 s,   0.3 h)
 iter   437 lrate =  1.0000000000 LL =  -2.5768233417 nd =  0.0002906098, D =   0.13462E+00  0.13462E+00  (  1.02 s,   0.4 h)
 iter   438 lrate =  1.0000000000 LL =  -2.5768186589 nd =  0.0002907741, D =   0.13465E+00  0.13465E+00  (  1.02 s,   0.4 h)
 iter   439 lrate =  1.0000000000 LL =  -2.5768139815 nd =  0.0002923050, D =   0.13469E+00  0.13469E+00  (  1.06 s,   0.5 h)
 iter   440 lrate =  1.0000000000 LL =  -2.5768092875 nd =  0.0002941410, D =   0.13472E+00  0.13472E+00  (  0.83 s,   0.4 h)
 iter   441 lrate =  1.0000000000 LL =  -2.5768045817 nd =  0.0002948760, D =   0.13475E+00  0.13475E+00  (  1.29 s,   0.6 h)
 iter   442 lrate =  1.0000000000 LL =  -2.5767998757 nd =  0.0002965783, D =   0.13479E+00  0.13479E+00  (  0.78 s,   0.3 h)
 iter   443 lrate =  1.0000000000 LL =  -2.5767951530 nd =  0.0002978883, D =   0.13482E+00  0.13482E+00  (  0.78 s,   0.3 h)
 iter   444 lrate =  1.0000000000 LL =  -2.5767904674 nd =  0.0003008019, D =   0.13486E+00  0.13486E+00  (  0.80 s,   0.3 h)
 iter   445 lrate =  1.0000000000 LL =  -2.5767857518 nd =  0.0003034930, D =   0.13490E+00  0.13490E+00  (  0.78 s,   0.3 h)
 iter   446 lrate =  1.0000000000 LL =  -2.5767811003 nd =  0.0003078436, D =   0.13492E+00  0.13492E+00  (  0.78 s,   0.3 h)
 iter   447 lrate =  1.0000000000 LL =  -2.5767763732 nd =  0.0003149413, D =   0.13496E+00  0.13496E+00  (  0.76 s,   0.3 h)
 iter   448 lrate =  1.0000000000 LL =  -2.5767716896 nd =  0.0003202613, D =   0.13498E+00  0.13498E+00  (  0.87 s,   0.4 h)
 iter   449 lrate =  1.0000000000 LL =  -2.5767669607 nd =  0.0003294220, D =   0.13501E+00  0.13501E+00  (  0.81 s,   0.4 h)
 iter   450 lrate =  1.0000000000 LL =  -2.5767623632 nd =  0.0003366424, D =   0.13503E+00  0.13503E+00  (  0.81 s,   0.3 h)
 iter   451 lrate =  1.0000000000 LL =  -2.5767576211 nd =  0.0003505421, D =   0.13506E+00  0.13506E+00  (  1.30 s,   0.6 h)
 iter   452 lrate =  1.0000000000 LL =  -2.5767531267 nd =  0.0003609948, D =   0.13508E+00  0.13508E+00  (  0.78 s,   0.3 h)
 iter   453 lrate =  1.0000000000 LL =  -2.5767483437 nd =  0.0003834770, D =   0.13511E+00  0.13511E+00  (  0.77 s,   0.3 h)
 iter   454 lrate =  1.0000000000 LL =  -2.5767440159 nd =  0.0003950951, D =   0.13513E+00  0.13513E+00  (  0.79 s,   0.3 h)
 iter   455 lrate =  1.0000000000 LL =  -2.5767391970 nd =  0.0004262960, D =   0.13517E+00  0.13517E+00  (  0.80 s,   0.3 h)
 iter   456 lrate =  1.0000000000 LL =  -2.5767353070 nd =  0.0004372183, D =   0.13519E+00  0.13519E+00  (  0.79 s,   0.3 h)
 iter   457 lrate =  1.0000000000 LL =  -2.5767305549 nd =  0.0004841196, D =   0.13523E+00  0.13523E+00  (  0.79 s,   0.3 h)
 iter   458 lrate =  1.0000000000 LL =  -2.5767275780 nd =  0.0004923612, D =   0.13526E+00  0.13526E+00  (  0.79 s,   0.3 h)
 iter   459 lrate =  1.0000000000 LL =  -2.5767228726 nd =  0.0005591682, D =   0.13531E+00  0.13531E+00  (  0.99 s,   0.4 h)
 iter   460 lrate =  1.0000000000 LL =  -2.5767213345 nd =  0.0005611741, D =   0.13533E+00  0.13533E+00  (  1.01 s,   0.4 h)
 iter   461 lrate =  1.0000000000 LL =  -2.5767164460 nd =  0.0006542014, D =   0.13538E+00  0.13538E+00  (  1.49 s,   0.6 h)
 iter   462 lrate =  1.0000000000 LL =  -2.5767172856 nd =  0.0006427907, D =   0.13540E+00  0.13540E+00  (  0.81 s,   0.3 h)
 iter   463 lrate =  0.6000000000 LL =  -2.5767008491 nd =  0.0005678988, D =   0.13543E+00  0.13543E+00  (  0.80 s,   0.3 h)
 iter   464 lrate =  0.7000000000 LL =  -2.5766924812 nd =  0.0004838769, D =   0.13545E+00  0.13545E+00  (  0.76 s,   0.3 h)
 iter   465 lrate =  0.8000000000 LL =  -2.5766849594 nd =  0.0004711041, D =   0.13549E+00  0.13549E+00  (  0.87 s,   0.4 h)
 iter   466 lrate =  0.9000000000 LL =  -2.5766793822 nd =  0.0004634970, D =   0.13552E+00  0.13552E+00  (  0.92 s,   0.4 h)
 iter   467 lrate =  1.0000000000 LL =  -2.5766733586 nd =  0.0004940857, D =   0.13557E+00  0.13557E+00  (  0.80 s,   0.3 h)
 iter   468 lrate =  1.0000000000 LL =  -2.5766689584 nd =  0.0005024062, D =   0.13560E+00  0.13560E+00  (  0.78 s,   0.3 h)
 iter   469 lrate =  1.0000000000 LL =  -2.5766629072 nd =  0.0005488844, D =   0.13564E+00  0.13564E+00  (  0.77 s,   0.3 h)
 iter   470 lrate =  1.0000000000 LL =  -2.5766595256 nd =  0.0005523075, D =   0.13567E+00  0.13567E+00  (  0.78 s,   0.3 h)
 iter   471 lrate =  1.0000000000 LL =  -2.5766533402 nd =  0.0006171401, D =   0.13572E+00  0.13572E+00  (  1.31 s,   0.6 h)
 iter   472 lrate =  1.0000000000 LL =  -2.5766516089 nd =  0.0006126064, D =   0.13574E+00  0.13574E+00  (  0.77 s,   0.3 h)
 iter   473 lrate =  1.0000000000 LL =  -2.5766451055 nd =  0.0007028357, D =   0.13580E+00  0.13580E+00  (  0.80 s,   0.3 h)
 iter   474 lrate =  1.0000000000 LL =  -2.5766458516 nd =  0.0006844815, D =   0.13582E+00  0.13582E+00  (  0.77 s,   0.3 h)
 iter   475 lrate =  0.6000000000 LL =  -2.5766266157 nd =  0.0005878705, D =   0.13585E+00  0.13585E+00  (  0.76 s,   0.3 h)
 iter   476 lrate =  0.7000000000 LL =  -2.5766173254 nd =  0.0004981409, D =   0.13586E+00  0.13586E+00  (  0.75 s,   0.3 h)
 iter   477 lrate =  0.8000000000 LL =  -2.5766090586 nd =  0.0004747874, D =   0.13591E+00  0.13591E+00  (  0.78 s,   0.3 h)
 iter   478 lrate =  0.9000000000 LL =  -2.5766028892 nd =  0.0004650315, D =   0.13595E+00  0.13595E+00  (  0.77 s,   0.3 h)
 iter   479 lrate =  1.0000000000 LL =  -2.5765963354 nd =  0.0004841854, D =   0.13600E+00  0.13600E+00  (  0.78 s,   0.3 h)
 iter   480 lrate =  1.0000000000 LL =  -2.5765913555 nd =  0.0004905017, D =   0.13603E+00  0.13603E+00  (  0.78 s,   0.3 h)
 iter   481 lrate =  1.0000000000 LL =  -2.5765850064 nd =  0.0005210564, D =   0.13608E+00  0.13608E+00  (  1.30 s,   0.5 h)
 iter   482 lrate =  1.0000000000 LL =  -2.5765810362 nd =  0.0005237621, D =   0.13612E+00  0.13612E+00  (  0.79 s,   0.3 h)
 iter   483 lrate =  1.0000000000 LL =  -2.5765748199 nd =  0.0005708355, D =   0.13617E+00  0.13617E+00  (  0.78 s,   0.3 h)
 iter   484 lrate =  1.0000000000 LL =  -2.5765721872 nd =  0.0005672411, D =   0.13621E+00  0.13621E+00  (  0.90 s,   0.4 h)
 iter   485 lrate =  1.0000000000 LL =  -2.5765659930 nd =  0.0006321166, D =   0.13628E+00  0.13628E+00  (  0.79 s,   0.3 h)
 iter   486 lrate =  1.0000000000 LL =  -2.5765652640 nd =  0.0006180670, D =   0.13631E+00  0.13631E+00  (  0.76 s,   0.3 h)
 iter   487 lrate =  1.0000000000 LL =  -2.5765589897 nd =  0.0007067347, D =   0.13638E+00  0.13638E+00  (  0.76 s,   0.3 h)
 iter   488 lrate =  1.0000000000 LL =  -2.5765610566 nd =  0.0006795924, D =   0.13641E+00  0.13641E+00  (  0.77 s,   0.3 h)
 iter   489 lrate =  0.5000000000 LL =  -2.5765339752 nd =  0.0004203119, D =   0.13644E+00  0.13644E+00  (  0.77 s,   0.3 h)
 iter   490 lrate =  0.5000000000 LL =  -2.5765266220 nd =  0.0003309841, D =   0.13647E+00  0.13647E+00  (  0.80 s,   0.3 h)
 iter   491 lrate =  0.5000000000 LL =  -2.5765223439 nd =  0.0003043798, D =   0.13650E+00  0.13650E+00  (  1.47 s,   0.6 h)
 iter   492 lrate =  0.5000000000 LL =  -2.5765188294 nd =  0.0002991320, D =   0.13653E+00  0.13653E+00  (  0.77 s,   0.3 h)
 iter   493 lrate =  0.5000000000 LL =  -2.5765155191 nd =  0.0002955137, D =   0.13656E+00  0.13656E+00  (  0.76 s,   0.3 h)
 iter   494 lrate =  0.5000000000 LL =  -2.5765122786 nd =  0.0002935432, D =   0.13659E+00  0.13659E+00  (  0.79 s,   0.3 h)
 iter   495 lrate =  0.5000000000 LL =  -2.5765090780 nd =  0.0002917116, D =   0.13662E+00  0.13662E+00  (  0.77 s,   0.3 h)
 iter   496 lrate =  0.5000000000 LL =  -2.5765059235 nd =  0.0002902285, D =   0.13665E+00  0.13665E+00  (  0.76 s,   0.3 h)
 iter   497 lrate =  0.5000000000 LL =  -2.5765028203 nd =  0.0002887554, D =   0.13668E+00  0.13668E+00  (  0.77 s,   0.3 h)
 iter   498 lrate =  0.5000000000 LL =  -2.5764997480 nd =  0.0002867902, D =   0.13671E+00  0.13671E+00  (  0.77 s,   0.3 h)
 iter   499 lrate =  0.5000000000 LL =  -2.5764967087 nd =  0.0002850027, D =   0.13674E+00  0.13674E+00  (  0.76 s,   0.3 h)
 iter   500 lrate =  0.5000000000 LL =  -2.5764937135 nd =  0.0002827149, D =   0.13677E+00  0.13677E+00  (  0.77 s,   0.3 h)
 iter   501 lrate =  0.5000000000 LL =  -2.5764923305 nd =  0.0002859422, D =   0.13677E+00  0.13677E+00  (  1.27 s,   0.5 h)
 iter   502 lrate =  0.5000000000 LL =  -2.5764909651 nd =  0.0002885777, D =   0.13677E+00  0.13677E+00  (  1.13 s,   0.5 h)
 iter   503 lrate =  0.5000000000 LL =  -2.5764896242 nd =  0.0002909826, D =   0.13677E+00  0.13677E+00  (  1.12 s,   0.5 h)
 iter   504 lrate =  0.5000000000 LL =  -2.5764883310 nd =  0.0002932631, D =   0.13677E+00  0.13677E+00  (  1.06 s,   0.4 h)
 iter   505 lrate =  0.5000000000 LL =  -2.5764870323 nd =  0.0002952625, D =   0.13677E+00  0.13677E+00  (  0.95 s,   0.4 h)
 iter   506 lrate =  0.5000000000 LL =  -2.5764857516 nd =  0.0002973116, D =   0.13677E+00  0.13677E+00  (  0.99 s,   0.4 h)
 iter   507 lrate =  0.5000000000 LL =  -2.5764827803 nd =  0.0002931316, D =   0.13683E+00  0.13683E+00  (  1.00 s,   0.4 h)
 iter   508 lrate =  0.5000000000 LL =  -2.5764798454 nd =  0.0002899769, D =   0.13687E+00  0.13687E+00  (  1.27 s,   0.5 h)
 iter   509 lrate =  0.5000000000 LL =  -2.5764769571 nd =  0.0002864568, D =   0.13691E+00  0.13691E+00  (  1.25 s,   0.5 h)
 iter   510 lrate =  0.5000000000 LL =  -2.5764741043 nd =  0.0002838692, D =   0.13695E+00  0.13695E+00  (  1.55 s,   0.6 h)
 iter   511 lrate =  0.5000000000 LL =  -2.5764712837 nd =  0.0002807198, D =   0.13698E+00  0.13698E+00  (  2.70 s,   1.1 h)
 iter   512 lrate =  0.5000000000 LL =  -2.5764685013 nd =  0.0002771246, D =   0.13701E+00  0.13701E+00  (  1.50 s,   0.6 h)
 iter   513 lrate =  0.5000000000 LL =  -2.5764657631 nd =  0.0002746329, D =   0.13703E+00  0.13703E+00  (  1.13 s,   0.5 h)
 iter   514 lrate =  0.5000000000 LL =  -2.5764630644 nd =  0.0002723227, D =   0.13706E+00  0.13706E+00  (  1.12 s,   0.5 h)
 iter   515 lrate =  0.5000000000 LL =  -2.5764603924 nd =  0.0002705957, D =   0.13708E+00  0.13708E+00  (  1.00 s,   0.4 h)
 iter   516 lrate =  0.5000000000 LL =  -2.5764577606 nd =  0.0002684564, D =   0.13711E+00  0.13711E+00  (  0.97 s,   0.4 h)
 iter   517 lrate =  0.5000000000 LL =  -2.5764551327 nd =  0.0002670555, D =   0.13713E+00  0.13713E+00  (  0.97 s,   0.4 h)
 iter   518 lrate =  0.5000000000 LL =  -2.5764525448 nd =  0.0002657753, D =   0.13716E+00  0.13716E+00  (  0.97 s,   0.4 h)
 iter   519 lrate =  0.5000000000 LL =  -2.5764499759 nd =  0.0002641607, D =   0.13719E+00  0.13719E+00  (  0.95 s,   0.4 h)
 iter   520 lrate =  0.5000000000 LL =  -2.5764474366 nd =  0.0002627633, D =   0.13721E+00  0.13721E+00  (  1.11 s,   0.5 h)
 iter   521 lrate =  0.5000000000 LL =  -2.5764449174 nd =  0.0002603478, D =   0.13723E+00  0.13723E+00  (  1.65 s,   0.7 h)
 iter   522 lrate =  0.5000000000 LL =  -2.5764424316 nd =  0.0002586670, D =   0.13726E+00  0.13726E+00  (  0.95 s,   0.4 h)
 iter   523 lrate =  0.5000000000 LL =  -2.5764399849 nd =  0.0002568620, D =   0.13728E+00  0.13728E+00  (  0.95 s,   0.4 h)
 iter   524 lrate =  0.5000000000 LL =  -2.5764375544 nd =  0.0002546600, D =   0.13730E+00  0.13730E+00  (  0.97 s,   0.4 h)
 iter   525 lrate =  0.5000000000 LL =  -2.5764351372 nd =  0.0002532661, D =   0.13732E+00  0.13732E+00  (  1.03 s,   0.4 h)
 iter   526 lrate =  0.5000000000 LL =  -2.5764327381 nd =  0.0002518728, D =   0.13735E+00  0.13735E+00  (  0.95 s,   0.4 h)
 iter   527 lrate =  0.5000000000 LL =  -2.5764303605 nd =  0.0002509514, D =   0.13737E+00  0.13737E+00  (  0.95 s,   0.4 h)
 iter   528 lrate =  0.5000000000 LL =  -2.5764280062 nd =  0.0002499115, D =   0.13739E+00  0.13739E+00  (  0.93 s,   0.4 h)
 iter   529 lrate =  0.5000000000 LL =  -2.5764256932 nd =  0.0002477130, D =   0.13741E+00  0.13741E+00  (  1.07 s,   0.4 h)
 iter   530 lrate =  0.5000000000 LL =  -2.5764234163 nd =  0.0002457858, D =   0.13743E+00  0.13743E+00  (  0.94 s,   0.4 h)
 iter   531 lrate =  0.5000000000 LL =  -2.5764211532 nd =  0.0002446868, D =   0.13745E+00  0.13745E+00  (  1.60 s,   0.7 h)
 iter   532 lrate =  0.5000000000 LL =  -2.5764188949 nd =  0.0002436715, D =   0.13747E+00  0.13747E+00  (  0.91 s,   0.4 h)
 iter   533 lrate =  0.5000000000 LL =  -2.5764166520 nd =  0.0002425174, D =   0.13748E+00  0.13748E+00  (  0.97 s,   0.4 h)
 iter   534 lrate =  0.5000000000 LL =  -2.5764144320 nd =  0.0002410418, D =   0.13750E+00  0.13750E+00  (  0.94 s,   0.4 h)
 iter   535 lrate =  0.5000000000 LL =  -2.5764122370 nd =  0.0002399721, D =   0.13752E+00  0.13752E+00  (  0.94 s,   0.4 h)
 iter   536 lrate =  0.5000000000 LL =  -2.5764100602 nd =  0.0002399460, D =   0.13753E+00  0.13753E+00  (  0.92 s,   0.4 h)
 iter   537 lrate =  0.5000000000 LL =  -2.5764078747 nd =  0.0002396929, D =   0.13755E+00  0.13755E+00  (  0.95 s,   0.4 h)
 iter   538 lrate =  0.5000000000 LL =  -2.5764057011 nd =  0.0002384176, D =   0.13756E+00  0.13756E+00  (  0.95 s,   0.4 h)
 iter   539 lrate =  0.5000000000 LL =  -2.5764035451 nd =  0.0002374876, D =   0.13758E+00  0.13758E+00  (  1.07 s,   0.4 h)
 iter   540 lrate =  0.5000000000 LL =  -2.5764014128 nd =  0.0002368129, D =   0.13759E+00  0.13759E+00  (  0.94 s,   0.4 h)
 iter   541 lrate =  0.5000000000 LL =  -2.5763993071 nd =  0.0002355771, D =   0.13761E+00  0.13761E+00  (  1.66 s,   0.7 h)
 iter   542 lrate =  0.5000000000 LL =  -2.5763971961 nd =  0.0002349017, D =   0.13762E+00  0.13762E+00  (  0.93 s,   0.4 h)
 iter   543 lrate =  0.5000000000 LL =  -2.5763950871 nd =  0.0002333472, D =   0.13763E+00  0.13763E+00  (  0.94 s,   0.4 h)
 iter   544 lrate =  0.5000000000 LL =  -2.5763930044 nd =  0.0002318778, D =   0.13765E+00  0.13765E+00  (  1.02 s,   0.4 h)
 iter   545 lrate =  0.5000000000 LL =  -2.5763909688 nd =  0.0002301160, D =   0.13766E+00  0.13766E+00  (  0.92 s,   0.4 h)
 iter   546 lrate =  0.5000000000 LL =  -2.5763889229 nd =  0.0002289225, D =   0.13767E+00  0.13767E+00  (  0.90 s,   0.4 h)
 iter   547 lrate =  0.5000000000 LL =  -2.5763869013 nd =  0.0002282576, D =   0.13768E+00  0.13768E+00  (  0.84 s,   0.3 h)
 iter   548 lrate =  0.5000000000 LL =  -2.5763848904 nd =  0.0002275519, D =   0.13770E+00  0.13770E+00  (  1.07 s,   0.4 h)
 iter   549 lrate =  0.5000000000 LL =  -2.5763828851 nd =  0.0002269699, D =   0.13771E+00  0.13771E+00  (  0.98 s,   0.4 h)
 iter   550 lrate =  0.5000000000 LL =  -2.5763808852 nd =  0.0002254169, D =   0.13772E+00  0.13772E+00  (  0.92 s,   0.4 h)
 iter   551 lrate =  0.5000000000 LL =  -2.5763789133 nd =  0.0002247362, D =   0.13773E+00  0.13773E+00  (  1.69 s,   0.7 h)
 iter   552 lrate =  0.5000000000 LL =  -2.5763769547 nd =  0.0002239106, D =   0.13774E+00  0.13774E+00  (  0.94 s,   0.4 h)
